gameid,username,rating
1469,kaiser_alucard,10
1469,BlackNecross,10
1469,Robbie111222,10
1469,Veneet,10
1469,Odlenator,10
1469,DeadshotCRYSIS,9
1469,claudiograndote,10
1469,edobandido,10
1469,Bwoobs,10
1469,ChuckNash,10
1469,Amedio,10
1469,Jblack0928,10
1469,scottysauce,10
1469,lingeringguns,10
1469,AllAroundGamer,10
1469,TFFANBOYYY,10
1469,muzziklover,10
1469,washulero,10
1469,Arcteros,9
1469,maximusnick,10
1469,Agent_Duk,10
1469,Chaldo,10
1469,Gamer_007,10
1469,AlnORTIZ,10
1469,dimon94xx,9
1469,Flypaper,8
1469,ReviewsFTW,10
1469,maxon32,10
1469,cobrasting81,10
1469,Juan,10
1469,Johnnybronc,10
1469,JonnyBigBoss,8
1469,Hitman82,10
1469,faine3,10
1469,quotenneger,9
1469,DETOX05,10
1469,MacToon1987,10
1469,Lupefiascoiship,10
1469,Bbigotes,10
1469,Ecto1,10
1469,austinbond,8
1469,Redfordsto,8
1469,macheforever,8
1469,Natedrake1994,9
1469,riley321,10
1469,Sm0othM0ve,10
1469,UnchartedFTW,10
1469,duppyy,10
1469,ArmorNine,10
1469,GregRog,10
1469,Singularity,9
1469,ZexenVatenkeist,10
1469,Funkymonk,9
1469,dan154,10
1469,JoseLuis91,10
1469,zacrich89,10
1469,RezzaDee,10
1469,Oweineh,10
1469,Inuit_Dude,10
1469,Garrett-McGrath,10
1469,Marcoo_PL,9
1469,c0mmander,10
1469,MANU3L69,10
1469,Novelty987,7
1469,trickster93yj,10
1469,Abdu777,10
1469,Jemmi77,10
1469,Gamer_974,10
1469,GhostMachine,10
1469,AssassinFirenze,10
1469,addtheKILL,10
1469,RainbowYoshi,10
1469,NinjaDestiny,9
1469,Rosco,10
1469,GrumpyReviewer,7
1469,NaughtyDog,10
1469,BGRadio,9
1469,Imran,10
1469,Ak3nji,10
1469,fayed,10
1469,wlkrlegs176,9
1469,jam64c,10
1469,Efrn,10
1469,gene_parmesan07,9
1469,Sokolibabz,10
1469,drake301,10
1469,namDa65,8
1469,Ohforfaaksake,9
1469,bulletchan,9
1469,josesueiro,10
1469,Minge,10
1469,JuanLuisGG14,9
1469,Jacksjus,10
1469,metallica777,10
1469,aerynrigel,10
1469,mercutio665,7
1469,GamingJerk,9
1469,BillySOS,9
1469,SilverEye91,10
1469,Mon0chromicorn,9
1469,Pwnzedyourmom,9
1469,baconmaster,10
1469,IdolMaster,10
1469,tobemayr,7
1469,anmol2594,10
1469,detbs2o,7
1469,cocksucker227,10
1469,iBash,7
1469,timelessone,7
1469,HornetBurrito,7
1469,RenaissanceTM,10
1469,Gamercritic777,8
1469,LinkTriforce,10
1469,rodericrinehart,10
1469,JDConspirator,10
1469,Heckom,9
1469,Riddlefang,10
1469,TheAllmighty,10
1469,blitzfire911,10
1469,ZenRobot,8
1469,MikeyG,3
1469,OddSuperFuture,10
1469,davenbettridge,7
1469,gabe129,10
1469,nbozification,10
1469,supercherrybro,10
1469,Sachi,10
1469,BeardBoss,9
1469,ChaoKnight,8
1469,gman18,10
1469,onelegchair,10
1469,ELCID777,10
1469,gaminkid05,9
1469,Nox,9
1469,Mig_Shadow,10
1469,GangBangTheory,10
1469,dannymlufc_,10
1469,AnthonyLapham,10
1469,gmagno,10
1469,supatoka420,10
1469,Driven85,10
1469,Cyclone,10
1469,SubSenix,10
1469,Maxkev11,10
1469,dmbrent,8
1469,Uchihaayub,10
1469,Gopherbeans,10
1469,YNA,10
1469,voiceopinion,10
1469,JiggyJoe,9
1469,NathanDrake,9
1469,thecomedian06,6
1469,Smileylivvie,10
1469,Ps3lord,10
1469,tbouniverse,9
1469,OrdinaryContent,10
1469,Redzed24,10
1469,Agent_Zero,10
1469,HeyItsWill_511,10
1469,CaD_BaNe1o1,10
1469,Elf-Healer,10
1469,mustain145,10
1469,RateGamesFever,10
1469,aliko10100,10
1469,Sherwood,10
1469,robertowiski,10
1469,Funkyfresh1017,10
1469,webehigh,10
1469,satua,7
1469,N8dogg,10
1469,pandora123,10
1469,Cubixreviews,9
1469,Baremolop,10
1469,grammarian,10
1469,Navas,6
1469,Varvatos,5
1469,DANIPSX,8
1469,Bullet1001,5
1469,Tubie,10
1469,mgastryker,6
1469,MrUkulele,6
1469,Pointlessreview,10
1469,Chrono,10
1469,nutcrackr,6
1469,Hawk_EyE,9
1469,gamin13,3
1469,Mattysandwich,10
1469,thetiderises,6
1469,PHXBRAD,7
1469,CELAES,10
1469,Profetik,10
1469,Techmonky,10
1469,Wozzi7,7
1469,haze166,10
1469,jarjoura,6
1469,gaz1983,10
1469,ColdHardTruth,7
1469,Obliza,6
1469,tabemono,5
1469,MichaelP1973,5
1469,bett96,5
1469,TheEverglow,10
1469,DerekKent,10
1469,mikeja008,6
1469,AutoCritic,10
1469,TigerSharkMon,10
1469,Christkiller,6
1469,danield80,7
1469,Gamer84,6
1469,MrRPG,9
1469,BakForce1,6
1469,borzy,7
1469,Ad_abdulova,10
1469,CoN_MaN_94_x,10
1469,Shoebox,6
1469,AwesomeGamer,10
1469,Rkypkz,10
1469,IslandFlyer,10
1469,Kajeto,8
1469,A9962077,5
1469,Captiosus,6
1469,6xdandangp,4
1469,flick2uk,6
1469,kickieboy,8
1469,jaybythebay456,10
1469,TheRealGamer,10
1469,GameReviews,9
1469,GlobalNightmare,4
1469,kurbonhart,5
1469,gromit,0
1469,Randizzledante,3
1469,Samtheman_1993,6
1469,ras1983,5
1469,WanyaRolf,4
1469,IIIAchillesIII,0
1469,Funseeker,6
1469,aadms,6
1469,Ru3,3
1469,Jacktheripper99,3
1469,GHentertainment,8
1469,ihaveatrex,9
1469,eduinsane,5
1469,Jonnymac,6
1469,nono5551212,4
1469,ElPayaso,0
1469,DaveBowel,0
1469,cjm1995,0
1469,SciencefromScra,4
1469,Wendigo2064,6
1469,mux056,0
1469,FADERSDREAM,8
1469,ranker48,4
1469,raga2502,7
1469,Taskermatic,10
1469,Dennievan,10
1469,AveNeva,10
1469,Ggdograa,7
1469,humanerror,4
1469,frijolero408,4
1469,Gotti23,3
1469,SolarSailer,4
1469,JakDaxter,0
1469,jabdman,1
1469,Druganov,3
1469,Maxxthegamer,6
1469,Nightmarewrath,3
1469,Apotheos,0
1469,Gamecritic323,0
1469,Neian,4
1469,pjams76,0
1469,MoeYaz,10
1469,Shig,7
1469,ariashadow,0
1469,Scarygary,4
1469,DonMega,7
1469,Gormph,0
1469,ArkonBlade,9
1469,mikediesel11,9
1469,Elnur89,10
1469,saucey,10
1469,Samar,10
1469,djs,10
1469,freds,6
1469,Pyro20000x,10
1469,Moviebuffreview,10
1469,eyoung20,10
1469,Human111,7
1469,gregpla,0
1469,metatcn,10
1469,Firecomb,8
1469,MJR,8
1469,Lait7,10
1469,Mixalis,10
1469,drosera1,10
1469,PomboMaldito,10
1469,Midnight,8
1469,woltrak,10
1469,x360small29,10
1469,Schuback,6
1469,DeLeon,10
1469,dam1730,10
1469,ReVision92,10
1469,TrevZ,10
1469,MoltingCrow,8
1469,Rick-KLN,10
1469,tanktizzo,10
1469,NegaRiz,10
1469,rance_james,10
1469,Zeratul12345,10
1469,AtmaWeapon,10
1469,LukeM,8
1469,Slydanno70,8
1469,ManInBlack007,10
1469,lmkm300,8
1469,ZincAlloy,10
1469,Bobo,10
1469,x0ayham0x,10
1469,Anton9090,10
1469,unclegh,10
1469,FBGames,10
1469,MikefromAngus,10
1469,fourier4234,1
1469,Nintendo24,0
1469,Gamestop_Ray,10
1469,khalids19,10
1469,baller3643,10
1469,sidthree16,10
1469,dancriv,10
1469,SidebunSlayer,10
1469,ZyloWolfBane,8
1469,DirtyMexicans,10
1469,InfamousJedi,8
1469,moua,10
1469,Lay5354,10
1469,mugoldeneagle03,10
1469,z4n3,10
1469,jconstantin,10
1469,Snake116,10
1469,BrotherHorus,7
1469,Buster_Muffins,10
1469,T4GARRETT,7
1469,Zchymmii,10
1469,SasanG,10
1469,jdeamaral,10
1469,nkohesiv,10
1469,fignutz1,10
1469,HerpDaddy,10
1469,abbasch,10
1469,ME_Paruk,8
1469,ZeV,10
1469,flexasaurus,8
1469,Cariboulou,8
1469,JCGamerz,9
1469,unknown09111,10
1469,xemrex,10
1469,aftereffects777,10
1469,ComShepherd,10
1469,Fretnice,10
1469,demon2945,10
1469,Alro,10
1469,betosnakes,10
1469,FIELD555,10
1469,Jasper611,10
1469,mrawdtsi,10
1469,nikto,10
1469,matdar_kolejorz,9
1469,Kimomarudotcom,3
1469,ironman32,9
1469,captain_slow,10
1469,Chatmak,10
1469,kirubakaran,10
1469,EchoLimaKilo,9
1469,frostvoid,10
1469,InevitableG,10
1469,Jahncke,9
1469,helloworld1066,8
1469,Calzo777,7
1469,GameCript,10
1469,a83a83cjcj,10
1469,Thrashtera88,9
1469,nitinsoni,10
1469,Crabby,10
1469,jigga,10
1469,kenan618,8
1469,Catolic_Gamer,10
1469,Chiefmaster,10
1469,Dorfo,10
1469,ELYK95,10
1469,MoultonHawk,9
1469,Huey_Freeman,10
1469,Krizuwe,9
1469,pswilliams986,10
1469,howiec30,10
1469,mrnice,5
1469,Winstonjerome,7
1469,sias,7
1469,vixvicco,8
1469,HardcoreGamer27,10
1469,Gaming4Jesus,8
1469,fanguychris,10
1469,GuruSharky,10
1469,ritudada,6
1469,TJD2,9
1469,fedetedesco,9
1469,player4321,2
1469,tennishero,10
1469,tdebug,6
1469,Ghoster,9
1469,RealMuthaF,10
1469,rasta_man2357,4
1469,imagine606,9
1469,EpicJake12,10
1469,starphaser,10
1469,dannygards,6
1469,TristanV1,10
1469,McFungus,5
1469,Underpants158,7
1469,Koog72,3
1469,csiki_92,1
1469,blosa,10
1469,uk_nuk,10
1469,Hummer3099,10
1469,Mccusky,10
1469,XzRecolz,2
1469,Pixarlover,10
1469,DeusXCom,8
1469,LostNexusGamer,9
1469,pinball123,6
1469,silasbodnick,8
1469,kingofkoopas,9
1469,Altqountry,3
1469,tacticalreview,10
1469,matheusmk123,10
1469,Termin8ter,5
1469,RHP,2
1469,3Potatoteers,7
1469,ThePiePieper,1
1469,auuus,3
1469,iddqd4,10
1469,Scootsmen,9
1469,Shadow1,8
1469,OldSchoolReview,9
1469,TatsMcGee,9
1469,RandomWhorie,5
1469,EmadTM,10
1469,Unknown-Critic,10
1469,FranciscoM,8
1469,Alexnhchong,1
1469,PanMrkvicka,8
1469,UserReviewsLUL,3
1469,BrandoNation23,8
1469,Boca12,10
1469,zotune,9
1469,Davito,7
1469,KingGamer,2
1469,XxJoseManuelxX,10
1469,killzone3,10
1469,Justinavery7074,10
1469,Abb67,10
1469,kratos2144,7
1469,xPyroMatt,8
1469,brickarts295,10
1469,LittleMeow,9
1469,ZANIACK,10
1469,USG,8
1469,mixxalot,8
1469,darwiniandude,9
1469,ClashCityRocker,10
1469,Glowguy,10
1469,TheQuietGamer,9
1469,Karma_police,6
1469,IdiotSpace,9
1469,ghostmedic171,10
1469,cimerians,10
1469,TheRobotGuy,9
1469,Ricshaw,9
1469,crackuh,9
1469,cornagandarub,6
1469,jabs20,10
1469,trescharmant,8
1469,Rassill,7
1469,filmmaniac111,10
1469,MrFlankster,10
1469,corleone1989,10
1469,haydenii,10
1469,DGDrocks7,9
1469,Abraham_91,10
1469,beheadedchicken,8
1469,fandango89,10
1469,woodsie100,9
1469,MW1AA2Gs,2
1469,Regal4point1,8
1469,cell989,10
1469,Creasy,10
1469,WesAdair,10
1469,ZigRuM,10
1469,MIKALE,10
1469,heryx,10
1469,Edda1801,8
1469,gent,5
1469,Subhajit,10
1469,Ps3blaze22,10
1469,luis_matador_1,10
1469,Soulshock,9
1469,diaz_,10
1469,Roko24BF3,10
1469,BrendanUng,10
1469,DaaS,9
1469,Zilcell,10
1469,sagoma,10
1469,TheAwkwardPanda,10
1469,Zinxe,10
1469,youngmoe89,10
1469,butternut86,10
1469,TheRatedD,10
1469,Domino792,10
1469,jaxter,10
1469,osmosis05,10
1469,cvgz,9
1469,jackhole88,10
1469,HiddenName,9
1469,REFL3CTioN,10
1469,sargent,10
1469,naggah42110,9
1469,coldcalculated,9
1469,Cyrax,10
1469,baltazak,10
1469,ChonPP,10
1469,Tito,10
1469,bigred2st,9
1469,ocbb21,10
1469,taushif,10
1469,batmanarkyam80,10
1469,progamer123,10
1469,brooklynbounce,10
1469,ChestyLaRue,9
1469,daveee,10
1469,Simonidas,10
1469,BDA,10
1469,Daquiera,10
1469,TheSadGamer1,10
1469,charlie412,10
1469,slatinator,10
1469,papatzim7,10
1469,alfi,10
1469,AirMartino347,10
1469,mareo187,10
1469,snakker,10
1469,pbrekel,10
1469,Shin-,10
1469,stevej313,10
1469,Gamerwillz,10
1469,shua0,10
1469,RENOTS,10
1469,tylerdurdan,10
1469,uncharted645591,10
1469,Comrade,9
1469,Dabuten_09,10
1469,Fedoca100,10
1469,BigBoi,10
1469,cjmc18,10
1469,Racogo,9
1469,Rikdyou,9
1469,SuperSakowsky,10
1469,bastian81,10
1469,RhinoMan,9
1469,12theblackfox21,10
1469,over-0,10
1469,Singgihsatch,10
1469,Drake_Miles,9
1469,tajwarism,9
1469,YaMun,10
1469,k00lGuY,10
1469,edgejam,10
1469,Sceetachi,10
1469,joninemoni,10
1469,Spassaro,8
1469,JohnathonNow,10
1469,bestkeeper14,8
1469,BCBen,10
1469,Wildface,8
1469,mickeyratt82,10
1469,Drgj,10
1469,rcastudios,10
1469,Ninjaboy54321,10
1469,Kr1sP,8
1469,HaydenRussell,10
1469,Blablob,9
1469,Skyzod324,10
1469,redji,9
1469,Kreapa,10
1469,Lekky,10
1469,mosessaur,10
1469,Trevs698,9
1469,Hobbes15,8
1469,Andrewunleashed,9
1469,Jefflyn90,10
1469,CobaltNinja16,9
1469,darkwraith,7
1469,Rhino3,9
1469,TastyCorn,8
1469,essorceress,10
1469,The_Seeker,10
1469,teol,8
1469,lilsnake66,10
1469,Ganbitsu,9
1469,jordanatkinson,10
1469,netpk,10
1469,Jetman2021,10
1469,ilovegames32,7
1469,CliffWolf,10
1469,kailip,9
1469,MediaMayhem,9
1469,brunov95,10
1469,Silverback73,8
1469,BetaGamer,7
1469,DarthWillyum,9
1469,ADavidS1986,10
1469,rockmusic1423,10
1469,mikester,9
1469,piford,10
1469,mikeisnowonfire,8
1469,ChilledJordan,10
1469,keanex,5
1469,MymemoryisRAM,10
1469,Ceciliabluesky,8
1469,Gil8ert,8
1469,jakubL,10
1469,Lukedfrt,10
1469,monstermanj,10
1469,TheHydraGaming,9
1469,e_x_p,9
1469,Picnic,10
1469,JaCKeT,10
1469,Brad91ley,7
1469,TheEndOfPs,10
1469,ScooterCat63,9
1469,mybanez,10
1469,mastersean51,9
1469,timeparadox,9
1469,Liquid_Blue7,9
1469,yogi721,10
1469,TheGamingSofa,10
1469,NyberX,10
1469,theforeveverwar,9
1469,Cartteros,10
1469,Escricado,10
1469,ChrisF2112,9
1469,sityoazzdown,9
1469,ConanTheB,8
1469,wesker2012,10
1469,Adom,10
1469,clear2345,10
1469,Ultr,10
1469,gam3r116,8
1469,WarTornRuston,8
1469,Gram-_-S,10
1469,BlooMilkDealer,10
1469,undeadmixtape,10
1469,shaun8pickles,10
1469,MurphyBrandon,10
1469,nightcrawlah,10
1469,TheCornflex,8
1469,Blofeldploy234,9
1469,JMoraes,10
1469,Playstationguy,10
1469,walter6869,10
1469,timmytime,7
1469,Avaliator,9
1469,Lime_4444,10
1469,Glavas89,9
1469,ihatecheez,6
1469,Alexbluray,10
1469,guest1321,10
1469,Syriamn,9
1469,finalroad21,10
1469,Ryuzaki,10
1469,Makorov,10
1469,iKen,8
1469,alexaxa,9
1469,etome,8
1469,GamersLikeABoss,9
1469,hardkor33,10
1469,Samjagstang28,9
1469,snowSHO,9
1469,Juras,7
1469,MetaZ3489,10
1469,kublay0880,9
1469,TheNeoboy,9
1469,Eddard,9
1469,SilentINU,8
1469,qrfg,8
1469,4DI,9
1469,miamikid-305,10
1469,Empyrea,9
1469,TarHeelHomie,9
1469,carlrenat6543,10
1469,MDG397,9
1469,Arty6060,8
1469,Param10kaushik,10
1469,ArturSel8,9
1469,REfreakk55,8
1469,Joryn282,10
1469,lox,8
1469,jbaker87,10
1469,sebastiao,8
1469,WayneThomas412,9
1469,Basem101,10
1469,RevolverOcelot,10
1469,sJagstang,8
1469,FAM339,7
1469,Hamish171,9
1469,RoundTheClock,10
1469,daan14acdc,10
1469,dbxhaz,10
1469,Zillmerian,9
1469,ERB,10
1469,BigBiggo,7
1469,TarikHalimi,8
1469,Nednerb,8
1469,rrt,10
1469,Shortstack_519,9
1469,lisq199,9
1469,fanboyskiller,10
1469,RcKDrUmm3R,8
1469,shaul,9
1469,chrisjones914,10
1469,bigstinky,8
1469,H360,10
1469,FabioLPinto,9
1469,dinosauryoshi,10
1469,PKDororostar,9
1469,rempuia,10
1469,Paradise,10
1469,BatFat09,9
1469,Lcvolt,9
1469,Fedelca,9
1469,beanstar,10
1469,joao1198pedro,10
1469,elitefour,10
1469,ATTin,9
1469,yaloolenoogoo,9
1469,Justinritch,9
1469,entertainer929,10
1469,joaopontesvaz,9
1469,Tutulux,8
1469,ITZZZPERRY,9
1469,JohNathan_Drake,10
1469,PMG,10
1469,flyingdonut55,9
1469,alpo,8
1469,Vicjo,10
1469,gamifor,10
1469,sohus,8
1469,bladeagent,10
1469,roshi82,9
1469,Dynow,10
1469,kartzy,9
1469,Arendelleawesom,10
1469,kavilash,9
1469,TigerLure,10
1469,benarcher,9
1469,p1menta,7
1469,lukevandam,10
1469,fabiolfpinto,9
1469,rscl,7
1469,Brainstorm123,10
1469,Kenjbattosai,10
1469,jelikey,8
1469,SolidSnake15220,7
1469,chayshirin,10
1469,Aghrr1,7
1469,pesho_one,5
1469,snowbert87,9
1469,LatinCritic13,8
1469,Odogreviews,6
1469,elandroid,7
1469,Jamespotte,9
1469,theecakee,8
1469,MaxPayneIsGod,8
1469,AvxrageJoe,9
1469,MikeGold,10
1469,Vapor96,10
1469,Heisenberg93,9
1469,marcosladarense,9
1469,jjcc97,8
1469,Yobagera,9
1469,pg_x,7
1469,bskierys,9
1469,njja02,9
1469,Cmmcfreire,8
1469,Denok137,10
1469,Stobek,4
1469,lawrenceUK,10
1469,TheJoseph,9
1469,emlugo123,9
1469,IONOSGAMES,8
1469,SrPepe,9
1469,Jouna92,8
1469,slickserpent99,10
1469,cadents1115,8
1469,MasterRiley,9
1469,nsroehl,8
1469,Lewis-Angelo,6
1469,VTL,7
1469,MiguelNeto,9
1469,REEDDLES,9
1469,eva3si0n,10
1469,episode,6
1469,Broyax,2
1469,likevin96,8
1469,Alvokun,9
1469,anthonybobby,10
1469,MadPax5000,9
1469,weskergamer,10
1469,ZeoN,9
1469,Coramcrash,9
1469,Weslapootayn,7
1469,BSchwarz95,8
1469,gordoninc,9
1469,brazzerq,8
1469,siphus007,8
1469,Orio,7
1469,Raxumotra,9
1469,Alex_Pilgrim008,9
1469,XJoseManuel10X,10
1469,v0Black_Clouds,10
1469,YASIFAIZI,9
1469,BlakDak666,8
1469,Wurrwelf,8
1469,vega17,7
1469,aljirik1992,6
1469,genarkandur,9
1469,BPMANIAC,9
1469,fernandopas,9
1469,andmetoo,1
1469,feather7,2
1469,syandicate,8
1469,BlitZeR_95,8
1469,DOLLAR_376,8
1469,Lupitayoh,8
1469,PaupiTLD,10
1469,Alessio99,9
1469,GenuineBruv2021,10
1469,Leontorres7,10
1469,BeboFett,8
1469,sebastianali,8
1469,Maxttvd,10
1469,TheSnitchfather,9
1469,Doz,9
1469,Kskj37,10
1469,RASoub,10
1469,phosgene,4
1469,FrpMan,8
1469,pingdjip,9
1469,Dingytheman,0
1469,elolugo,4
1469,ZONEWULF,6
1469,MVM,10
1469,CyberDany96,10
1469,Nameless2131,10
1469,Kimizaa01,8
1469,Papamia,10
1469,trarantino,8
1469,skskskddd,9
1469,ToshLichev,8
1469,g0ose,6
1469,Flashyboy89,7
1469,Nimatalesh,10
1469,malycauner,10
1469,deathstramding,10
1469,Alentejano,7
1469,Filmanwalt,7
1469,CccSivasliCcc,10
1469,iNeat,8
1469,Mehdi-Gaming,8
1469,MeatGrindeR,9
1469,Marramiau,8
1469,papkuss,8
1469,pontiuspilate,10
1469,DanielXT1021,9
1469,jared1209,8
1469,Victorcal70,5
1469,WudzZalesia,10
1469,AndrewHord,7
1469,Fuzzygosling,9
1469,BRi10,8
1469,INU4SH4,7
1469,Noooooooob,10
1469,PoActsOfGenesis,8
1469,SWFan523,7
1469,Dr_Unk,9
1469,Cless,9
1469,anna9,9
1469,FrySP,10
1469,BradMorgan,7
1469,FidelGastro,10
1469,bancandrei,6
1469,MrVesson,9
1469,tNRevan,5
1469,JFalcon,9
1469,gamingmachinery,9
1469,MrPajamas,10
1469,tariq_almandhar,9
1469,Tsunowa,8
1469,LouayBoufaden,8
1469,storygamer,9
1469,O518,10
1469,bergcamp101,8
1469,Tryninja,10
1469,MateusMariano,9
1469,emilyratesgames,8
1469,Sr_PuXiToPuiG,8
1469,kirilkarom,9
1469,Justareviewer21,7
1469,teh24thson,7
1469,Timur6667,7
1469,LironesAlviento,7
1469,makkusu1,10
1469,Walieya,1
1469,SamirMrtnz,9
1469,Strubu,10
1469,rupps,5
1469,bonee,0
1469,BeeSting1,8
1469,Kubricks,7
1469,Jakubis,10
1469,LesandroBonucci,7
1469,Psplayer2021,10
1469,Mad_Man101,8
1469,KaleSungurCrane,8
1469,Mediarium,8
1470,Razish,10
1470,sjc1279,10
1470,Vevo99,10
1470,Good2goYo,10
1470,Jouda,10
1470,elGoddamnDorado,10
1470,lilweezy34,10
1470,TylerDominic,10
1470,paulhughcc,10
1470,itti18,10
1470,Tony1979,10
1470,davion100,10
1470,fuserteam,10
1470,KENKEN117,10
1470,andyxmc,10
1470,Drakeadrong,10
1470,MikeyGunz0,10
1470,fybios,10
1470,enforcer01,10
1470,LucasFla1,10
1470,waddi007,10
1470,destroyer1234,10
1470,yourherojames,10
1470,Purguins,10
1470,XxX-jesus-XxX,10
1470,amirnz,10
1470,SnurgBurgler,10
1470,Evertonsazak,10
1470,Inex,10
1470,Shahin72,10
1470,kingdestroyer,10
1470,webehigh,10
1470,AhmedHaleb,10
1470,vehn67,10
1470,JuniorPlayer,10
1470,Cry4me,10
1470,krag,10
1470,arijitfrens2006,10
1470,Harkins1721,8
1470,PinkRanger,10
1470,skoorydook01,10
1470,Unlimitedpower4,10
1470,Jaypeace,10
1470,kloverton,10
1470,karlamendez,10
1470,BigFlash88,10
1470,Ivan_84,10
1470,gxsvan,10
1470,Long3n,10
1470,alvarous,10
1470,meninobi,10
1470,kivanc1907,10
1470,Nycore,10
1470,ura2578,10
1470,Lokot,10
1470,Uncharted4S2,10
1470,T3skelion,10
1470,LordZeref,10
1470,Bario,10
1470,kizt,10
1470,Snaketiger,10
1470,tiwizz76,10
1470,renards97,10
1470,takeahikekid,10
1470,Brokn68,10
1470,Sekans,10
1470,bih199,10
1470,zabracadabra,10
1470,Vaegir,10
1470,Jorlan,10
1470,TooCoolTC,10
1470,ermans,10
1470,bryan016,10
1470,Firehalk,10
1470,Nairdan,10
1470,DrKrane,10
1470,Colaflare,10
1470,SavinM,10
1470,SCLancho,10
1470,DearSouls,10
1470,Dornelles,10
1470,aletl10,10
1470,gamebrazil,10
1470,kwjduff,10
1470,nane,10
1470,ruslanis,10
1470,juliosss,10
1470,Bsull923,10
1470,Hugodrummer,10
1470,SoftwareLibre,10
1470,Dang13,10
1470,DavidBrown,10
1470,Daziu,10
1470,Silverbow,10
1470,Renato_Otaga,10
1470,Baxeman,10
1470,megadethizer,10
1470,naddie,10
1470,MaxxonSnow31,10
1470,NathanDrakeU4,10
1470,dracoalnatural,10
1470,CrashDummie,10
1470,oxXBLADEZXxo,10
1470,Morbiddeath,10
1470,abood77,10
1470,kraster,10
1470,sofia001,10
1470,Dbo,10
1470,manuel001,10
1470,Tom360,10
1470,toonleew,10
1470,Superaleste,10
1470,Rickisaurus,10
1470,Klayemore,10
1470,jonathawill,10
1470,fallouts,10
1470,assassin0boy,10
1470,ikipac,10
1470,Ps4isawesome,10
1470,bus-yo-toof,10
1470,Kenms,10
1470,chrisdraco,10
1470,whatsername86,10
1470,Strategize,10
1470,TheLastColossus,10
1470,langelo22,10
1470,OPrincipito,10
1470,Benadict,10
1470,IENViEDI,10
1470,kaapeliwc,10
1470,blackheart0102,10
1470,Jhonyteixeira,10
1470,Marco7,10
1470,JJota,10
1470,Isneyzhao,10
1470,AlessandraHana,10
1470,tensa2341,10
1470,DesiAssassin123,10
1470,TEDD95,10
1470,qwertyuiopa,10
1470,rrafemi,10
1470,vgmaster,10
1470,djnicey,10
1470,retrogeek45,10
1470,Goalzzz,10
1470,damman,10
1470,PrinceP20,10
1470,DanElse,10
1470,denizenX,10
1470,barca24,10
1470,evmaxbra1,10
1470,redoctoberlu,10
1470,TyrantJosh,10
1470,januzai1994,10
1470,diego001,10
1470,MovieFanz,10
1470,Eltonapcampos,10
1470,csprime,10
1470,Geovanavac,10
1470,Andylau,10
1470,hobieone,10
1470,AJ7,10
1470,UChief,10
1470,Imran,10
1470,JerryLove,10
1470,PPaul27,10
1470,LadyAshe,10
1470,JoshLuck1995,10
1470,vatal,10
1470,RKK-SINGH,10
1470,tutti123,10
1470,Raffo10,10
1470,Reggie2780,10
1470,RaphaelMoraes,10
1470,basshunter_102,10
1470,Horrorwood,10
1470,andyxscottish,10
1470,cbchamby,10
1470,Reggaetonboy1,10
1470,grizzlyman90,10
1470,Luigifinilli,10
1470,Broot,10
1470,Kdkid16,10
1470,josesueiro,10
1470,bugsspace69,10
1470,Ham_Critic,10
1470,Venomsnake0901,10
1470,Papagallo,10
1470,YarenZhao,10
1470,juliosimei,10
1470,Steve07,10
1470,Minge,10
1470,pauloredline,10
1470,alexmann,10
1470,Namish8888,10
1470,Caligamer1,10
1470,Mgoerge84,10
1470,dagonfall,10
1470,soleil14,10
1470,Locoreviewer,10
1470,Pedrap,9
1470,pitirilorossi,10
1470,kwstas,7
1470,KrisTrajkovski,10
1470,destroyer12345,10
1470,1804nr,7
1470,Redleyy,10
1470,suzuki,10
1470,ghostliving,10
1470,Jhpontes,10
1470,MrSnikers,10
1470,RenaudLemieux,8
1470,vici,10
1470,StatenGeneraal,10
1470,akrix,10
1470,jose-antonio-5,10
1470,QRayhart,10
1470,Noise79,10
1470,Ironblood,10
1470,ghostwarmen,10
1470,Brunnogamer325,10
1470,Chuzumaki,10
1470,VG_maniac,5
1470,Argpatriot,10
1470,hunter_guimont,10
1470,akiraShidori,3
1470,Eckar44,10
1470,SAVAGEHENRY,10
1470,aliasad1998,10
1470,JosemirBrazil,10
1470,ZorroAK,6
1470,ps4lover,10
1470,TheEndOfPs,10
1470,marcoag2,10
1470,misarr,10
1470,coredumped,6
1470,Tintin777,9
1470,SWERY_51,9
1470,Deadpoolio,9
1470,Ray0210,5
1470,Lukeishere10,7
1470,Rogeriser,4
1470,Mirrorouse,1
1470,Sawlyn,7
1470,Jonscrambler,1
1470,bobbya12,4
1470,RageGameing,1
1470,xbox44ever,10
1470,bentc123,0
1470,Masterpiecie,10
1470,wotmiserr,0
1470,WEREWOLF07,0
1470,Angelsgrace,0
1470,iMpurity,0
1470,ps4misery,9
1470,Jowker,4
1470,X5critic,0
1470,JG79,10
1470,Dadrik,10
1470,oskt0,10
1470,TidusCloud14,10
1470,Abababalabiba,10
1470,azules88,1
1470,246810,10
1470,naveedqasim,10
1470,Faisalmir7,10
1470,snowprr,10
1470,MiawMix,10
1470,Kraken89,10
1470,FeriGamer,10
1470,Mrmasseno,10
1470,JohnBack,10
1470,Wimpher,10
1470,DLEllis88,10
1470,Kumaresan007,10
1470,Cel23,10
1470,mohamad1420,10
1470,sampsonsimpson,10
